GMT	Lokální èas	RTISZDef.Prefix	RTISZDef.Suffix	KOTEL_SkupRiz	KOTEL_Pdg	KOTEL_Pdgnt	KOTEL_RRPR	KOTEL_RRSR	KOTEL_RRSRP	KOTEL_RRSRM	KOTEL_CmaxDO	KOTEL_CmaxNorm	KOTEL_nP	KOTEL_SRVreq	KOTEL_SRUreq	KOTEL_Pjm	KOTEL_Pmaxtech	KOTEL_Pmintech	KOTEL_Cmaxtech	KOTEL_CostA	KOTEL_CostB	KOTEL_CostC	KOTEL_CostAnt	KOTEL_CostBnt	KOTEL_CostCnt	KOTEL_vsA	KOTEL_vsB	KOTEL_PdgMin1	KOTEL_PdgMin2	KOTEL_PdgMin3	KOTEL_PdgMin4	KOTEL_PdgMin5	KOTEL_PdgMin6	KOTEL_PdgMin7	KOTEL_PdgMax1	KOTEL_PdgMax2	KOTEL_PdgMax3	KOTEL_PdgMax4	KOTEL_PdgMax5	KOTEL_PdgMax6	KOTEL_PdgMax7	KOTEL_TORPnt	KOTEL_TORMnt	KOTEL_PmaxtechPR	KOTEL_PmintechPR	KOTEL_CostAnt	KOTEL_CostBnt	KOTEL_CostCnt	KOTEL_BsSE	KOTEL_BsPpS	KOTEL_TGinfo	KOTEL_RZMZ5P	KOTEL_AMZ5P	KOTEL_NMZ5P	KOTEL_RZMZ15P	KOTEL_RZMZ15M	KOTEL_PlynDG	KOTEL_PlynMax24	KOTEL_PlynMax	KOTEL_Pminabs	KOTEL_Pmaxabs	KOTEL_RZRRPP1c	KOTEL_RZRRPP2c	KOTEL_RZRRPP3c	KOTEL_RZRRPP4c	KOTEL_RZRRPM1c	KOTEL_RZRRPM2c	KOTEL_RZRRPM3c	KOTEL_RZRRPM4c	KOTEL_PNZ	KOTEL_RRPR1r	KOTEL_RRPR2r	KOTEL_RRPR3r	KOTEL_RRPR4r	KOTEL_RRPR5r	KOTEL_RRPR6r
12.3.2021 1:00	12.3.2021 2:00	EDU	b4	2.0	0.0	-3.62540322580645	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	500.0	0.0	0.0	0.0	0.0269437955524725	111.097779994613	9190.16902185123	0.0269437955524725	111.290968430021	9588.80378617633	0.0	3.62540322580645	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0269437955524725	111.290968430021	9588.80378617633	1	1	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	395.0	530.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
12.3.2021 1:00	12.3.2021 2:00	EDE	1	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5	5	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
12.3.2021 1:00	12.3.2021 2:00	EDE	2	2.0	0.0	-1.04882907133244	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	200.0	0.0	0.0	4.0	2.22878041200561	841.142605503615	72212.4853489817	2.44274793408609	912.971436707886	78155.8427080564	0.0	1.04882907133244	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.44274793408609	912.971436707886	78155.8427080564	5	5	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	100.0	200.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	185.0	0.0	0.0	0.0	0.0	0.0	0.0
12.3.2021 1:00	12.3.2021 2:00	EDE	3	2.0	0.0	-5.34882907133244	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	200.0	0.0	0.0	4.0	2.20097743300525	835.668644523108	71311.6688293701	2.41227581168735	906.836837136322	77215.7080104986	0.0	5.34882907133244	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.41227581168735	906.836837136322	77215.7080104986	5	5	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	100.0	200.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
12.3.2021 1:00	12.3.2021 2:00	EDE	4	2.0	0.0	-1.04882907133244	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	200.0	0.0	0.0	4.0	2.2457283851926	844.499851718392	72761.5996802401	2.46132294769733	916.732350720354	78729.066348447	0.0	1.04882907133244	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.46132294769733	916.732350720354	78729.066348447	5	5	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	100.0	200.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	185.0	0.0	0.0	0.0	0.0	0.0	0.0
12.3.2021 1:00	12.3.2021 2:00	EVI	f	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	47.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	1	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
12.3.2021 1:00	12.3.2021 2:00	EST2	fs	2.0	0.0	-0.0672947510094213	0.0	0.0	0.0	0.0	20.0	20.0	0.0	0.0	0.0	48.0	3.0	-3.0	40.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0672947510094213	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	-3.0	0.0	0.0	0.0	1	1	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	-3.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
12.3.2021 1:00	12.3.2021 2:00	EST2	fq	2.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	20.0	0.0	0.0	0.0	48.0	3.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	1	1	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
12.3.2021 1:00	12.3.2021 2:00	EDA	fs	2.0	0.0	0.0403768506056528	0.0	0.0	0.0	0.0	40.0	40.0	0.0	0.0	0.0	480.0	360.0	-360.0	140.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0403768506056528	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	360.0	-360.0	0.0	0.0	0.0	1	1	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	-360.0	360.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
12.3.2021 1:00	12.3.2021 2:00	EDA	fq	2.0	0.0	0.0	0.0	0.0	0.0	0.0	40.0	40.0	0.0	0.0	0.0	480.0	360.0	0.0	70.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	360.0	0.0	0.0	0.0	0.0	1	1	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	360.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
